ds_name,method,noise_type,noise_level,random_state,accuracy_final,accuracy_max,auroc,fpr,fpr_50,fpr_10
sensorless_drive,positive,asymmetric,0.05,50,0.9950776803568682,0.9951289545198174,0.9997077323924585,0.017078488372093022,0.004891684136967156,0.006968641114982578
sensorless_drive,entropy,asymmetric,0.05,50,0.9950776803568682,0.9951289545198174,0.7316884323217454,0.9306783526818893,0.901159158742278,0.8815461346633416
sensorless_drive,cross_val,asymmetric,0.05,50,0.9950776803568682,0.9951289545198174,0.9994381681826321,0.022053506869125092,0.01995870612525809,0.037162162162162164
sensorless_drive,normalized_margins,asymmetric,0.05,50,0.9950776803568682,0.9951289545198174,0.9998023498590687,0.013853445133065986,0.004195804195804196,0.0
sensorless_drive,cleanlab,asymmetric,0.05,50,0.9950776803568682,0.9951289545198174,0.9930168852719784,0.008067473414008068,0.004195804195804196,0.0
cardiotocography,aum,asymmetric,0.05,50,0.9416745061147695,0.9430856067732831,0.9867121829460779,0.6076923076923076,0.05263157894736842,0.0
cardiotocography,naive,asymmetric,0.05,50,0.9416745061147695,0.9430856067732831,0.9500835076900488,0.949200376293509,0.35766423357664234,0.35766423357664234
cardiotocography,positive,asymmetric,0.05,50,0.9416745061147695,0.9430856067732831,0.9862533494842711,0.6150943396226415,0.03571428571428571,0.0
cardiotocography,entropy,asymmetric,0.05,50,0.9416745061147695,0.9430856067732831,0.6929463531916455,0.941345600920069,0.8992537313432836,0.8962264150943396
cardiotocography,cross_val,asymmetric,0.05,50,0.9416745061147695,0.9430856067732831,0.9886530484895202,0.5165876777251185,0.1,0.21428571428571427
cardiotocography,normalized_margins,asymmetric,0.05,50,0.9416745061147695,0.9430856067732831,0.9897955438094188,0.49,0.03571428571428571,0.0
cardiotocography,cleanlab,asymmetric,0.05,50,0.9416745061147695,0.9430856067732831,0.946199482435855,0.949200376293509,0.05263157894736842,0.0
credit_card_fraud,aum,asymmetric,0.05,50,0.9995084390481975,0.9995119501978533,0.99991255869689,0.003874835502266413,0.0030581039755351682,0.003472222222222222
credit_card_fraud,naive,asymmetric,0.05,50,0.9995084390481975,0.9995119501978533,0.9994957195697254,0.005832928268870217,0.005832928268870217,0.005832928268870217
credit_card_fraud,positive,asymmetric,0.05,50,0.9995084390481975,0.9995119501978533,0.9999125589546708,0.003874835502266413,0.0030581039755351682,0.003472222222222222
credit_card_fraud,entropy,asymmetric,0.05,50,0.9995084390481975,0.9995119501978533,0.6716167201555601,0.9427302035652287,0.911061507936508,0.782608695652174
credit_card_fraud,cross_val,asymmetric,0.05,50,0.9995084390481975,0.9995119501978533,0.9998528837350275,0.004893368390300906,0.004165509580672035,0.0082930200414651
credit_card_fraud,normalized_margins,asymmetric,0.05,50,0.9995084390481975,0.9995119501978533,0.9998528838639179,0.004893368390300906,0.004165509580672035,0.0082930200414651
credit_card_fraud,cleanlab,asymmetric,0.05,50,0.9995084390481975,0.9995119501978533,0.9440776179250971,0.9496395804878391,0.004165509580672035,0.0082930200414651
human_activity_recognition,aum,asymmetric,0.05,50,0.9899019322264297,0.9904845130595203,0.9984233876174006,0.1254980079681275,0.0,0.0
human_activity_recognition,naive,asymmetric,0.05,50,0.9899019322264297,0.9904845130595203,0.9890225618062796,0.2125,0.012295081967213115,0.0
human_activity_recognition,positive,asymmetric,0.05,50,0.9899019322264297,0.9904845130595203,0.9982558451037622,0.142578125,0.004291845493562232,0.0
human_activity_recognition,entropy,asymmetric,0.05,50,0.9899019322264297,0.9904845130595203,0.9909805914184856,0.36284470246734396,0.24429967426710097,0.0784313725490196
human_activity_recognition,cross_val,asymmetric,0.05,50,0.9899019322264297,0.9904845130595203,0.9999200714613835,0.009029345372460496,0.0,0.0
human_activity_recognition,normalized_margins,asymmetric,0.05,50,0.9899019322264297,0.9904845130595203,0.999848926278659,0.020089285714285716,0.0,0.0
human_activity_recognition,cleanlab,asymmetric,0.05,50,0.9899019322264297,0.9904845130595203,0.9858624201483158,0.024444444444444446,0.0,0.0
digits,aum,asymmetric,0.05,51,0.9627156371730662,0.9627156371730662,0.996556662110265,0.2857142857142857,0.0,0.0
digits,naive,asymmetric,0.05,51,0.9627156371730662,0.9627156371730662,0.9407667773221375,0.9499165275459098,0.0,0.0
digits,positive,asymmetric,0.05,51,0.9627156371730662,0.9627156371730662,0.9948968300462149,0.46875,0.021739130434782608,0.0
digits,entropy,asymmetric,0.05,51,0.9627156371730662,0.9627156371730662,0.9773351558940312,0.5170454545454546,0.4155844155844156,0.35714285714285715
digits,cross_val,asymmetric,0.05,51,0.9627156371730662,0.9627156371730662,0.9935299095228797,0.30327868852459017,0.0,0.0
digits,normalized_margins,asymmetric,0.05,51,0.9627156371730662,0.9627156371730662,0.9941612966217535,0.2857142857142857,0.0,0.0
digits,cleanlab,asymmetric,0.05,51,0.9627156371730662,0.9627156371730662,0.9383681572609517,0.9499165275459098,0.0,0.0
spirals,aum,asymmetric,0.05,51,0.9773333333333334,0.9806666666666667,0.9947711394739818,0.23,0.0,0.0
spirals,naive,asymmetric,0.05,51,0.9773333333333334,0.9806666666666667,0.9619406815789244,0.752411575562701,0.0,0.0
spirals,positive,asymmetric,0.05,51,0.9773333333333334,0.9806666666666667,0.9923437649535841,0.33620689655172414,0.0,0.0
spirals,entropy,asymmetric,0.05,51,0.9773333333333334,0.9806666666666667,0.9503127746021803,0.7616099071207431,0.3387096774193548,0.0
spirals,cross_val,asymmetric,0.05,51,0.9773333333333334,0.9806666666666667,0.9981903444435744,0.15384615384615385,0.0,0.0
spirals,normalized_margins,asymmetric,0.05,51,0.9773333333333334,0.9806666666666667,0.9980946415054943,0.20618556701030927,0.0,0.0
spirals,cleanlab,asymmetric,0.05,51,0.9773333333333334,0.9806666666666667,0.950347575670573,0.946,0.0,0.0
letters,aum,asymmetric,0.05,51,0.9449,0.94515,0.9946730919674495,0.36302746148693904,0.030947775628626693,0.019417475728155338
letters,naive,asymmetric,0.05,51,0.9449,0.94515,0.9920077730632009,0.34615384615384615,0.07204116638078903,0.07204116638078903
letters,positive,asymmetric,0.05,51,0.9449,0.94515,0.991124866804973,0.4379432624113475,0.10215053763440861,0.0380952380952381
letters,entropy,asymmetric,0.05,51,0.9449,0.94515,0.7456194306827969,0.9199225328393399,0.9064425770308123,0.8365695792880259
letters,cross_val,asymmetric,0.05,51,0.9449,0.94515,0.9924610721708493,0.38763683193818416,0.0600375234521576,0.028846153846153848
letters,normalized_margins,asymmetric,0.05,51,0.9449,0.94515,0.9942976453661789,0.35786630654962864,0.030947775628626693,0.00980392156862745
letters,cleanlab,asymmetric,0.05,51,0.9449,0.94515,0.9659474608000548,0.9499,0.030947775628626693,0.00980392156862745
mushrooms,aum,asymmetric,0.05,51,0.9998769079271295,0.9998769079271295,1.0,0.0,0.0,0.0
mushrooms,naive,asymmetric,0.05,51,0.9998769079271295,0.9998769079271295,1.0,0.0,0.0,0.0
mushrooms,positive,asymmetric,0.05,51,0.9998769079271295,0.9998769079271295,1.0,0.0,0.0,0.0
mushrooms,entropy,asymmetric,0.05,51,0.9998769079271295,0.9998769079271295,0.6231565730908946,0.9435956018849064,0.9229686950404502,0.9144602851323829
mushrooms,cross_val,asymmetric,0.05,51,0.9998769079271295,0.9998769079271295,1.0,0.0,0.0,0.0
mushrooms,normalized_margins,asymmetric,0.05,51,0.9998769079271295,0.9998769079271295,1.0,0.0,0.0,0.0
mushrooms,cleanlab,asymmetric,0.05,51,0.9998769079271295,0.9998769079271295,0.9951923076923077,0.0,0.0,0.0
satelite,aum,asymmetric,0.05,51,0.905982905982906,0.9073815073815074,0.9802347259734877,0.6022304832713755,0.228310502283105,0.05555555555555555
satelite,naive,asymmetric,0.05,51,0.905982905982906,0.9073815073815074,0.9611745227306475,0.6164874551971327,0.33584905660377357,0.3034825870646766
satelite,positive,asymmetric,0.05,51,0.905982905982906,0.9073815073815074,0.9801260295828874,0.6104368932038835,0.2318181818181818,0.08108108108108109
satelite,entropy,asymmetric,0.05,51,0.905982905982906,0.9073815073815074,0.8298605483538806,0.8770114942528736,0.8595178719866999,0.7834394904458599
satelite,cross_val,asymmetric,0.05,51,0.905982905982906,0.9073815073815074,0.9842079672513303,0.539454806312769,0.1796116504854369,0.20930232558139536
satelite,normalized_margins,asymmetric,0.05,51,0.905982905982906,0.9073815073815074,0.9847330096380701,0.5258493353028065,0.1377551020408163,0.02857142857142857
satelite,cleanlab,asymmetric,0.05,51,0.905982905982906,0.9073815073815074,0.9481865171832495,0.9474747474747475,0.1377551020408163,0.02857142857142857
sensorless_drive,aum,asymmetric,0.05,51,0.9948896750927207,0.9948896750927207,0.9997327245213028,0.014355742296918767,0.0013477088948787063,0.0
sensorless_drive,naive,asymmetric,0.05,51,0.9948896750927207,0.9948896750927207,0.9990100092701824,0.017776228651097944,0.017776228651097944,0.017776228651097944
sensorless_drive,positive,asymmetric,0.05,51,0.9948896750927207,0.9948896750927207,0.999688900405247,0.017452006980802792,0.0033624747814391394,0.0
sensorless_drive,entropy,asymmetric,0.05,51,0.9948896750927207,0.9948896750927207,0.7340819755753594,0.9261968433747575,0.8970261256253474,0.8701923076923077
sensorless_drive,cross_val,asymmetric,0.05,51,0.9948896750927207,0.9948896750927207,0.999450859226006,0.019846796657381614,0.015282392026578074,0.03257328990228013
sensorless_drive,normalized_margins,asymmetric,0.05,51,0.9948896750927207,0.9948896750927207,0.9997022207498777,0.010196905766526019,0.004032258064516129,0.01
sensorless_drive,cleanlab,asymmetric,0.05,51,0.9948896750927207,0.9948896750927207,0.9929443537591981,0.00565171317555634,0.004032258064516129,0.006688963210702341
cardiotocography,aum,asymmetric,0.05,51,0.9473189087488241,0.9473189087488241,0.9958631449195599,0.3223684210526316,0.03508771929824561,0.0
cardiotocography,naive,asymmetric,0.05,51,0.9473189087488241,0.9473189087488241,0.986397729391912,0.3223684210526316,0.3223684210526316,0.3223684210526316
cardiotocography,positive,asymmetric,0.05,51,0.9473189087488241,0.9473189087488241,0.9955856867998163,0.31788079470198677,0.03508771929824561,0.0
cardiotocography,entropy,asymmetric,0.05,51,0.9473189087488241,0.9473189087488241,0.6507006954646969,0.943437671609006,0.9171686746987951,0.9458128078817734
cardiotocography,cross_val,asymmetric,0.05,51,0.9473189087488241,0.9473189087488241,0.9903981296593632,0.36809815950920244,0.16666666666666666,0.08333333333333333
cardiotocography,normalized_margins,asymmetric,0.05,51,0.9473189087488241,0.9473189087488241,0.9925541157045844,0.34810126582278483,0.05172413793103448,0.0
cardiotocography,cleanlab,asymmetric,0.05,51,0.9473189087488241,0.9473189087488241,0.9457842285527147,0.9487300094073378,0.05172413793103448,0.0
credit_card_fraud,aum,asymmetric,0.05,51,0.999501416748886,0.9995049278985418,0.999844253981828,0.003899926416482708,0.0026595744680851063,0.0021008403361344537
credit_card_fraud,naive,asymmetric,0.05,51,0.999501416748886,0.9995049278985418,0.9995895896113988,0.006215951948596173,0.006215951948596173,0.006215951948596173
credit_card_fraud,positive,asymmetric,0.05,51,0.999501416748886,0.9995049278985418,0.9998442539818281,0.003899926416482708,0.0026595744680851063,0.0021008403361344537
credit_card_fraud,entropy,asymmetric,0.05,51,0.999501416748886,0.9995049278985418,0.6712048628206827,0.9429136514683805,0.911619137402781,0.7951408855664175
credit_card_fraud,cross_val,asymmetric,0.05,51,0.999501416748886,0.9995049278985418,0.9996675208499374,0.0052906165037842606,0.0058601925491837585,0.011103400416377515
credit_card_fraud,normalized_margins,asymmetric,0.05,51,0.999501416748886,0.9995049278985418,0.9996675208499374,0.0052906165037842606,0.0058601925491837585,0.011103400416377515
credit_card_fraud,cleanlab,asymmetric,0.05,51,0.999501416748886,0.9995049278985418,0.943759545301898,0.9499661174058222,0.0058601925491837585,0.011103400416377515
human_activity_recognition,aum,asymmetric,0.05,51,0.9897077386153995,0.9897077386153995,0.9977168025976745,0.1925566343042071,0.011278195488721804,0.0
human_activity_recognition,naive,asymmetric,0.05,51,0.9897077386153995,0.9897077386153995,0.9870716403033264,0.28917378917378916,0.03169014084507042,0.0
human_activity_recognition,positive,asymmetric,0.05,51,0.9897077386153995,0.9897077386153995,0.9979636610371011,0.16134453781512606,0.011278195488721804,0.0
human_activity_recognition,entropy,asymmetric,0.05,51,0.9897077386153995,0.9897077386153995,0.9913535351334611,0.30982019363762103,0.178125,0.05357142857142857
human_activity_recognition,cross_val,asymmetric,0.05,51,0.9897077386153995,0.9897077386153995,0.9995288485892109,0.029182879377431907,0.0,0.0
human_activity_recognition,normalized_margins,asymmetric,0.05,51,0.9897077386153995,0.9897077386153995,0.9994992800448509,0.03667953667953668,0.0,0.0
human_activity_recognition,cleanlab,asymmetric,0.05,51,0.9897077386153995,0.9897077386153995,0.9742134086345595,0.03481624758220503,0.0,0.0
digits,aum,uniform,0.1,42,0.9588202559821926,0.9604897050639956,0.9985895524569558,0.04216867469879518,0.0,0.0
digits,naive,uniform,0.1,42,0.9588202559821926,0.9604897050639956,0.9864874740565349,0.15979381443298968,0.0,0.0
digits,positive,uniform,0.1,42,0.9588202559821926,0.9604897050639956,0.9983776199245812,0.07017543859649122,0.0,0.0
digits,entropy,uniform,0.1,42,0.9588202559821926,0.9604897050639956,0.9883656347744746,0.3056768558951965,0.10638297872340426,0.0
digits,cross_val,uniform,0.1,42,0.9588202559821926,0.9604897050639956,0.9987649448975415,0.06470588235294118,0.0,0.0
digits,normalized_margins,uniform,0.1,42,0.9588202559821926,0.9604897050639956,0.9973800754187495,0.1358695652173913,0.0,0.0
digits,cleanlab,uniform,0.1,42,0.9588202559821926,0.9604897050639956,0.9509631968195504,0.9065108514190318,0.0,0.0
spirals,aum,uniform,0.1,42,0.96,0.9673333333333334,0.9906853654950653,0.2660098522167488,0.0,0.0
spirals,naive,uniform,0.1,42,0.96,0.9673333333333334,0.9611668903633371,0.7175141242937854,0.0,0.0
spirals,positive,uniform,0.1,42,0.96,0.9673333333333334,0.9876642747722325,0.34649122807017546,0.0,0.0
spirals,entropy,uniform,0.1,42,0.96,0.9673333333333334,0.9082669752574093,0.736283185840708,0.4397163120567376,0.2727272727272727
spirals,cross_val,uniform,0.1,42,0.96,0.9673333333333334,0.9960683136432836,0.13872832369942195,0.0,0.0
spirals,normalized_margins,uniform,0.1,42,0.96,0.9673333333333334,0.9968887982508975,0.09146341463414634,0.0,0.0
spirals,cleanlab,uniform,0.1,42,0.96,0.9673333333333334,0.9638133089243115,0.8953333333333333,0.0,0.0
letters,aum,uniform,0.1,42,0.93615,0.93635,0.996551091297175,0.14024668798538145,0.0050200803212851405,0.005
letters,naive,uniform,0.1,42,0.93615,0.93635,0.993849892979924,0.14486830154405086,0.055589870290302656,0.055589870290302656
letters,positive,uniform,0.1,42,0.93615,0.93635,0.9952715512390743,0.18457538994800693,0.014910536779324055,0.0
letters,entropy,uniform,0.1,42,0.93615,0.93635,0.7414741335769336,0.8645068394528438,0.7986590816741163,0.7292517006802721
letters,cross_val,uniform,0.1,42,0.93615,0.93635,0.9987415829704015,0.05616850551654965,0.0,0.0
letters,normalized_margins,uniform,0.1,42,0.93615,0.93635,0.9964539365719157,0.14142335766423358,0.0050200803212851405,0.005
letters,cleanlab,uniform,0.1,42,0.93615,0.93635,0.94192220511867,0.90095,0.0050200803212851405,0.005
mushrooms,aum,uniform,0.1,42,0.9991383554899065,0.9991383554899065,0.9999940856749132,0.0,0.0,0.0
mushrooms,naive,uniform,0.1,42,0.9991383554899065,0.9991383554899065,0.998888613825833,0.008674101610904586,0.008674101610904586,0.008674101610904586
mushrooms,positive,uniform,0.1,42,0.9991383554899065,0.9991383554899065,0.9999940856749132,0.0,0.0,0.0
mushrooms,entropy,uniform,0.1,42,0.9991383554899065,0.9991383554899065,0.5997023404674175,0.8948304157549234,0.868199481865285,0.846441947565543
mushrooms,cross_val,uniform,0.1,42,0.9991383554899065,0.9991383554899065,0.9999969583470982,0.0,0.0,0.0
mushrooms,normalized_margins,uniform,0.1,42,0.9991383554899065,0.9991383554899065,0.9999969583470982,0.0,0.0,0.0
mushrooms,cleanlab,uniform,0.1,42,0.9991383554899065,0.9991383554899065,0.9975278121137207,0.0,0.0,0.0
satelite,aum,uniform,0.1,42,0.9014763014763014,0.9033411033411033,0.9842385003072877,0.4050632911392405,0.06666666666666667,0.029850746268656716
satelite,naive,uniform,0.1,42,0.9014763014763014,0.9033411033411033,0.9722057465482419,0.3872255489021956,0.17922606924643583,0.17922606924643583
satelite,positive,uniform,0.1,42,0.9014763014763014,0.9033411033411033,0.9851236283331063,0.4015670910871694,0.05571847507331378,0.0
satelite,entropy,uniform,0.1,42,0.9014763014763014,0.9033411033411033,0.8399492251308789,0.7946908602150538,0.7195121951219512,0.5723684210526315
satelite,cross_val,uniform,0.1,42,0.9014763014763014,0.9033411033411033,0.9922118923023625,0.2794811320754717,0.012269938650306749,0.0
satelite,normalized_margins,uniform,0.1,42,0.9014763014763014,0.9033411033411033,0.9876897220038375,0.3307776560788609,0.052941176470588235,0.015151515151515152
satelite,cleanlab,uniform,0.1,42,0.9014763014763014,0.9033411033411033,0.9587502453475142,0.8999222999222999,0.052941176470588235,0.015151515151515152
sensorless_drive,aum,uniform,0.1,42,0.9939154659966842,0.9939154659966842,0.999868866546099,0.0050514162006133866,0.0,0.0
sensorless_drive,naive,uniform,0.1,42,0.9939154659966842,0.9939154659966842,0.9985849198331972,0.01294838145231846,0.01294838145231846,0.01294838145231846
sensorless_drive,positive,uniform,0.1,42,0.9939154659966842,0.9939154659966842,0.9998762359808432,0.003793352601156069,0.0,0.0
sensorless_drive,entropy,uniform,0.1,42,0.9939154659966842,0.9939154659966842,0.7478177240938404,0.8727620893318567,0.7692368839427663,0.7245139876718824
sensorless_drive,cross_val,uniform,0.1,42,0.9939154659966842,0.9939154659966842,0.9999389529751564,0.00253210345451257,0.0,0.0
sensorless_drive,normalized_margins,uniform,0.1,42,0.9939154659966842,0.9939154659966842,0.9999036515853086,0.00289278611462665,0.0006884681583476765,0.0
sensorless_drive,cleanlab,uniform,0.1,42,0.9939154659966842,0.9939154659966842,0.9852072535708899,0.003253208024579794,0.0006884681583476765,0.0
cardiotocography,aum,uniform,0.1,42,0.9341486359360301,0.9360301034807149,0.9893395640903946,0.2791519434628975,0.009174311926605505,0.0
cardiotocography,naive,uniform,0.1,42,0.9341486359360301,0.9360301034807149,0.9605819429739695,0.2608695652173913,0.23921568627450981,0.23921568627450981
cardiotocography,positive,uniform,0.1,42,0.9341486359360301,0.9360301034807149,0.9895415769169922,0.2867132867132867,0.009174311926605505,0.0
cardiotocography,entropy,uniform,0.1,42,0.9341486359360301,0.9360301034807149,0.6676572596838377,0.8799293702177752,0.8280254777070064,0.7528089887640449
cardiotocography,cross_val,uniform,0.1,42,0.9341486359360301,0.9360301034807149,0.9894490891168631,0.32450331125827814,0.04424778761061947,0.043478260869565216
cardiotocography,normalized_margins,uniform,0.1,42,0.9341486359360301,0.9360301034807149,0.9892689812955595,0.3177257525083612,0.02702702702702703,0.0
cardiotocography,cleanlab,uniform,0.1,42,0.9341486359360301,0.9360301034807149,0.9515424774560987,0.8988711194731891,0.02702702702702703,0.0
credit_card_fraud,aum,uniform,0.1,42,0.9995084390481975,0.9995259947964762,0.9997749748227012,0.002094048493754592,0.001606145251396648,0.002789400278940028
credit_card_fraud,naive,uniform,0.1,42,0.9995084390481975,0.9995259947964762,0.9996431325981034,0.0026216442953020135,0.0026216442953020135,0.0026216442953020135
credit_card_fraud,positive,uniform,0.1,42,0.9995084390481975,0.9995259947964762,0.9997749748227013,0.002094048493754592,0.001606145251396648,0.002789400278940028
credit_card_fraud,entropy,uniform,0.1,42,0.9995084390481975,0.9995259947964762,0.6284954523970215,0.8911018902720148,0.8546683608640406,0.7350134346335588
credit_card_fraud,cross_val,uniform,0.1,42,0.9995084390481975,0.9995259947964762,0.9997684606981899,0.002423886297697308,0.0025812752895214178,0.005908932916232186
credit_card_fraud,normalized_margins,uniform,0.1,42,0.9995084390481975,0.9995259947964762,0.9997684606981899,0.002423886297697308,0.0025812752895214178,0.005908932916232186
credit_card_fraud,cleanlab,uniform,0.1,42,0.9995084390481975,0.9995259947964762,0.8585474641144597,0.8996056978936613,0.0025812752895214178,0.005908932916232186
human_activity_recognition,aum,uniform,0.1,42,0.9860180600058258,0.9860180600058258,0.9990653990059578,0.04027504911591356,0.001937984496124031,0.0
human_activity_recognition,naive,uniform,0.1,42,0.9860180600058258,0.9860180600058258,0.9962869660115548,0.052073288331726135,0.0019267822736030828,0.0
human_activity_recognition,positive,uniform,0.1,42,0.9860180600058258,0.9860180600058258,0.9989403312565587,0.032673267326732675,0.001937984496124031,0.0
human_activity_recognition,entropy,uniform,0.1,42,0.9860180600058258,0.9860180600058258,0.9932818804821975,0.18583333333333332,0.05156537753222836,0.046296296296296294
human_activity_recognition,cross_val,uniform,0.1,42,0.9860180600058258,0.9860180600058258,0.9998713678721604,0.0020429009193054137,0.0,0.0
human_activity_recognition,normalized_margins,uniform,0.1,42,0.9860180600058258,0.9860180600058258,0.9997642268496241,0.008121827411167513,0.0,0.0
human_activity_recognition,cleanlab,uniform,0.1,42,0.9860180600058258,0.9860180600058258,0.9857901335908071,0.009127789046653144,0.0,0.0
digits,aum,uniform,0.1,43,0.9582637729549248,0.9599332220367279,0.998180394324673,0.047872340425531915,0.010416666666666666,0.0
digits,naive,uniform,0.1,43,0.9582637729549248,0.9599332220367279,0.9730004080128458,0.3308550185873606,0.009259259259259259,0.0
digits,positive,uniform,0.1,43,0.9582637729549248,0.9599332220367279,0.9968148674616335,0.06770833333333333,0.010416666666666666,0.0
digits,entropy,uniform,0.1,43,0.9582637729549248,0.9599332220367279,0.9819717549817052,0.3062015503875969,0.1592920353982301,0.09523809523809523
digits,cross_val,uniform,0.1,43,0.9582637729549248,0.9599332220367279,0.9997038616441601,0.005555555555555556,0.0,0.0
digits,normalized_margins,uniform,0.1,43,0.9582637729549248,0.9599332220367279,0.9988615125431045,0.05291005291005291,0.0,0.0
digits,cleanlab,uniform,0.1,43,0.9582637729549248,0.9599332220367279,0.9673721340388007,0.8948247078464107,0.0,0.0
spirals,aum,uniform,0.1,43,0.952,0.9606666666666667,0.9929160182426031,0.0949367088607595,0.0,0.0
spirals,naive,uniform,0.1,43,0.952,0.9606666666666667,0.9758491696080982,0.4684014869888476,0.0125,0.0
spirals,positive,uniform,0.1,43,0.952,0.9606666666666667,0.9898428563714108,0.12804878048780488,0.0,0.0
spirals,entropy,uniform,0.1,43,0.952,0.9606666666666667,0.9054413620096319,0.7849624060150376,0.3870967741935484,0.058823529411764705
spirals,cross_val,uniform,0.1,43,0.952,0.9606666666666667,0.9935296687759881,0.10062893081761007,0.0,0.0
spirals,normalized_margins,uniform,0.1,43,0.952,0.9606666666666667,0.9933676650351745,0.13855421686746988,0.0,0.0
spirals,cleanlab,uniform,0.1,43,0.952,0.9606666666666667,0.9592290585618977,0.8993333333333333,0.0,0.0
letters,aum,uniform,0.1,43,0.93865,0.93865,0.996226795137472,0.141500904159132,0.005964214711729622,0.0
letters,naive,uniform,0.1,43,0.93865,0.93865,0.9927280733861736,0.14407924358397117,0.05172413793103448,0.05172413793103448
letters,positive,uniform,0.1,43,0.93865,0.93865,0.9951185525544285,0.17398869073510223,0.010880316518298714,0.0
letters,entropy,uniform,0.1,43,0.93865,0.93865,0.7354813732625993,0.8638221584797419,0.8086856705567247,0.6908809891808346
letters,cross_val,uniform,0.1,43,0.93865,0.93865,0.9985235104080568,0.049073610415623435,0.000999000999000999,0.0
letters,normalized_margins,uniform,0.1,43,0.93865,0.93865,0.9963748331584824,0.144979738856371,0.010880316518298714,0.0
letters,cleanlab,uniform,0.1,43,0.93865,0.93865,0.9392707575386492,0.90005,0.010880316518298714,0.0
mushrooms,aum,uniform,0.1,43,0.9992614475627769,0.9992614475627769,0.9999948670468901,0.0,0.0,0.0
mushrooms,naive,uniform,0.1,43,0.9992614475627769,0.9992614475627769,0.9998565981224942,0.0023584905660377358,0.0023584905660377358,0.0023584905660377358
mushrooms,positive,uniform,0.1,43,0.9992614475627769,0.9992614475627769,0.9999948670468901,0.0,0.0,0.0
mushrooms,entropy,uniform,0.1,43,0.9992614475627769,0.9992614475627769,0.5960922507165282,0.8868603042876901,0.8623234916559692,0.8300395256916996
mushrooms,cross_val,uniform,0.1,43,0.9992614475627769,0.9992614475627769,0.9999951878564595,0.0,0.0,0.0
mushrooms,normalized_margins,uniform,0.1,43,0.9992614475627769,0.9992614475627769,0.9999951878564595,0.0,0.0,0.0
mushrooms,cleanlab,uniform,0.1,43,0.9992614475627769,0.9992614475627769,0.9988306491196665,0.0,0.0,0.0
satelite,aum,uniform,0.1,43,0.9073815073815074,0.9073815073815074,0.9867239735933868,0.315625,0.052054794520547946,0.014084507042253521
satelite,naive,uniform,0.1,43,0.9073815073815074,0.9073815073815074,0.9748001839887512,0.3099476439790576,0.1490125673249551,0.1490125673249551
satelite,positive,uniform,0.1,43,0.9073815073815074,0.9073815073815074,0.9878082289673581,0.2995735607675906,0.03081232492997199,0.0
satelite,entropy,uniform,0.1,43,0.9073815073815074,0.9073815073815074,0.8381150614117815,0.7886780315213895,0.7019810508182601,0.5569620253164557
satelite,cross_val,uniform,0.1,43,0.9073815073815074,0.9073815073815074,0.9919625701658414,0.2112845138055222,0.011428571428571429,0.0
satelite,normalized_margins,uniform,0.1,43,0.9073815073815074,0.9073815073815074,0.9872873636565852,0.27161862527716185,0.0546448087431694,0.014084507042253521
satelite,cleanlab,uniform,0.1,43,0.9073815073815074,0.9073815073815074,0.9534114916475346,0.8924630924630924,0.0546448087431694,0.014084507042253521
sensorless_drive,aum,uniform,0.1,43,0.9937616435078364,0.9937616435078364,0.9998748572466447,0.005180421579135406,0.0,0.0
sensorless_drive,naive,uniform,0.1,43,0.9937616435078364,0.9937616435078364,0.9989195742218925,0.013641858055603523,0.013641858055603523,0.013641858055603523
sensorless_drive,positive,uniform,0.1,43,0.9937616435078364,0.9937616435078364,0.9998959708543186,0.0034001431639226914,0.0,0.0
sensorless_drive,entropy,uniform,0.1,43,0.9937616435078364,0.9937616435078364,0.7527044127517792,0.8660686371179145,0.7700031377470976,0.7357046375506529
sensorless_drive,cross_val,uniform,0.1,43,0.9937616435078364,0.9937616435078364,0.9999390371711526,0.0014344629729245114,0.00034094783498124785,0.0
sensorless_drive,normalized_margins,uniform,0.1,43,0.9937616435078364,0.9937616435078364,0.9999120854905882,0.002864816472694718,0.0,0.0
sensorless_drive,cleanlab,uniform,0.1,43,0.9937616435078364,0.9937616435078364,0.9874874547038276,0.0034001431639226914,0.0,0.0
cardiotocography,aum,uniform,0.1,43,0.9412041392285984,0.9412041392285984,0.9909877897548411,0.26148409893992935,0.017857142857142856,0.0
cardiotocography,naive,uniform,0.1,43,0.9412041392285984,0.9412041392285984,0.9663049699513497,0.23161764705882354,0.20080321285140562,0.20080321285140562
cardiotocography,positive,uniform,0.1,43,0.9412041392285984,0.9412041392285984,0.9913145092053801,0.2891156462585034,0.02654867256637168,0.0
cardiotocography,entropy,uniform,0.1,43,0.9412041392285984,0.9412041392285984,0.686680816560145,0.8646373056994818,0.8231511254019293,0.8225806451612904
cardiotocography,cross_val,uniform,0.1,43,0.9412041392285984,0.9412041392285984,0.9917127730611467,0.16733067729083664,0.043478260869565216,0.043478260869565216
cardiotocography,normalized_margins,uniform,0.1,43,0.9412041392285984,0.9412041392285984,0.9906968425069159,0.19615384615384615,0.05982905982905983,0.0
cardiotocography,cleanlab,uniform,0.1,43,0.9412041392285984,0.9412041392285984,0.9173781360297625,0.896519285042333,0.05982905982905983,0.0
credit_card_fraud,aum,uniform,0.1,43,0.9994908832999189,0.9995049278985418,0.9997265841183403,0.0021347859693032502,0.0016092919115589142,0.002097902097902098
