ds_name,method,noise_type,noise_level,random_state,percentile,accuracy
satelite,aum,asymmetric,0.1,42,0.0675,0.9083139083139083
satelite,aum,asymmetric,0.1,42,0.075,0.906138306138306
satelite,aum,asymmetric,0.1,42,0.0825,0.9126651126651126
satelite,aum,asymmetric,0.1,42,0.09,0.9089355089355088
satelite,aum,asymmetric,0.1,42,0.0975,0.9097125097125096
satelite,aum,asymmetric,0.1,42,0.105,0.9106449106449106
satelite,aum,asymmetric,0.1,42,0.1125,0.908003108003108
satelite,aum,asymmetric,0.1,42,0.12,0.9083139083139083
satelite,aum,asymmetric,0.1,42,0.1275,0.9033411033411032
satelite,aum,asymmetric,0.1,42,0.135,0.9067599067599068
satelite,aum,asymmetric,0.1,42,0.1425,0.907847707847708
satelite,aum,asymmetric,0.1,42,0.15,0.906138306138306
satelite,cross_val,asymmetric,0.1,42,0.0,0.9003885003885004
satelite,cross_val,asymmetric,0.1,42,0.0075,0.9003885003885004
satelite,cross_val,asymmetric,0.1,42,0.015,0.9044289044289044
satelite,cross_val,asymmetric,0.1,42,0.0225,0.9034965034965036
satelite,cross_val,asymmetric,0.1,42,0.03,0.9042735042735044
satelite,cross_val,asymmetric,0.1,42,0.0375,0.9042735042735044
satelite,cross_val,asymmetric,0.1,42,0.045,0.9062937062937064
satelite,cross_val,asymmetric,0.1,42,0.0525,0.9058275058275058
satelite,cross_val,asymmetric,0.1,42,0.06,0.9081585081585082
satelite,cross_val,asymmetric,0.1,42,0.0675,0.9069153069153068
satelite,cross_val,asymmetric,0.1,42,0.075,0.9036519036519036
satelite,cross_val,asymmetric,0.1,42,0.0825,0.9066045066045066
satelite,cross_val,asymmetric,0.1,42,0.09,0.908003108003108
satelite,cross_val,asymmetric,0.1,42,0.0975,0.9072261072261072
satelite,cross_val,asymmetric,0.1,42,0.105,0.90986790986791
satelite,cross_val,asymmetric,0.1,42,0.1125,0.9073815073815074
satelite,cross_val,asymmetric,0.1,42,0.12,0.9090909090909092
satelite,cross_val,asymmetric,0.1,42,0.1275,0.9044289044289044
satelite,cross_val,asymmetric,0.1,42,0.135,0.9069153069153068
satelite,cross_val,asymmetric,0.1,42,0.1425,0.9087801087801088
satelite,cross_val,asymmetric,0.1,42,0.15,0.905982905982906
satelite,random,asymmetric,0.1,42,0.0,0.9003885003885004
satelite,random,asymmetric,0.1,42,0.0075,0.9003885003885004
satelite,random,asymmetric,0.1,42,0.015,0.8975912975912976
satelite,random,asymmetric,0.1,42,0.0225,0.9006993006993007
satelite,random,asymmetric,0.1,42,0.03,0.9002331002331002
satelite,random,asymmetric,0.1,42,0.0375,0.8991452991452992
satelite,random,asymmetric,0.1,42,0.045,0.8974358974358975
satelite,random,asymmetric,0.1,42,0.0525,0.9022533022533022
satelite,random,asymmetric,0.1,42,0.06,0.902097902097902
satelite,random,asymmetric,0.1,42,0.0675,0.9016317016317016
satelite,random,asymmetric,0.1,42,0.075,0.8986790986790987
satelite,random,asymmetric,0.1,42,0.0825,0.9014763014763014
satelite,random,asymmetric,0.1,42,0.09,0.898989898989899
satelite,random,asymmetric,0.1,42,0.0975,0.8935508935508936
satelite,random,asymmetric,0.1,42,0.105,0.8982128982128982
satelite,random,asymmetric,0.1,42,0.1125,0.9003885003885004
satelite,random,asymmetric,0.1,42,0.12,0.9003885003885004
satelite,random,asymmetric,0.1,42,0.1275,0.8999222999222999
satelite,random,asymmetric,0.1,42,0.135,0.8961926961926961
satelite,random,asymmetric,0.1,42,0.1425,0.9002331002331002
satelite,random,asymmetric,0.1,42,0.15,0.8957264957264958
digits,aum,asymmetric,0.1,43,0.0,0.9382303839732888
digits,aum,asymmetric,0.1,43,0.0075,0.9387868670005564
digits,aum,asymmetric,0.1,43,0.015,0.9415692821368948
digits,aum,asymmetric,0.1,43,0.0225,0.9471341124095716
digits,aum,asymmetric,0.1,43,0.03,0.9482470784641068
digits,aum,asymmetric,0.1,43,0.0375,0.9471341124095716
digits,aum,asymmetric,0.1,43,0.045,0.9465776293823038
digits,aum,asymmetric,0.1,43,0.0525,0.9488035614913743
digits,aum,asymmetric,0.1,43,0.06,0.9565943238731218
digits,aum,asymmetric,0.1,43,0.0675,0.9577072899276572
digits,aum,asymmetric,0.1,43,0.075,0.9526989426822482
digits,aum,asymmetric,0.1,43,0.0825,0.9543683917640512
digits,aum,asymmetric,0.1,43,0.09,0.9616026711185308
digits,aum,asymmetric,0.1,43,0.0975,0.9610461880912632
digits,aum,asymmetric,0.1,43,0.105,0.9571508069003896
digits,aum,asymmetric,0.1,43,0.1125,0.9532554257095158
digits,aum,asymmetric,0.1,43,0.12,0.9543683917640512
digits,aum,asymmetric,0.1,43,0.1275,0.9565943238731218
digits,aum,asymmetric,0.1,43,0.135,0.9565943238731218
digits,aum,asymmetric,0.1,43,0.1425,0.9526989426822482
digits,aum,asymmetric,0.1,43,0.15,0.9549248747913188
digits,cross_val,asymmetric,0.1,43,0.0,0.9382303839732888
digits,cross_val,asymmetric,0.1,43,0.0075,0.9354479688369504
digits,cross_val,asymmetric,0.1,43,0.015,0.9365609348914858
digits,cross_val,asymmetric,0.1,43,0.0225,0.9465776293823038
digits,cross_val,asymmetric,0.1,43,0.03,0.9554813578185866
digits,cross_val,asymmetric,0.1,43,0.0375,0.9493600445186422
digits,cross_val,asymmetric,0.1,43,0.045,0.9454646633277684
digits,cross_val,asymmetric,0.1,43,0.0525,0.9554813578185866
digits,cross_val,asymmetric,0.1,43,0.06,0.9554813578185866
digits,cross_val,asymmetric,0.1,43,0.0675,0.9549248747913188
digits,cross_val,asymmetric,0.1,43,0.075,0.9554813578185866
digits,cross_val,asymmetric,0.1,43,0.0825,0.963272120200334
digits,cross_val,asymmetric,0.1,43,0.09,0.9588202559821926
digits,cross_val,asymmetric,0.1,43,0.0975,0.9560378408458542
digits,cross_val,asymmetric,0.1,43,0.105,0.9621591541457986
digits,cross_val,asymmetric,0.1,43,0.1125,0.9560378408458542
digits,cross_val,asymmetric,0.1,43,0.12,0.9560378408458542
digits,cross_val,asymmetric,0.1,43,0.1275,0.9560378408458542
digits,cross_val,asymmetric,0.1,43,0.135,0.9515859766277128
digits,cross_val,asymmetric,0.1,43,0.1425,0.9521424596549806
digits,cross_val,asymmetric,0.1,43,0.15,0.9488035614913743
digits,random,asymmetric,0.1,43,0.0,0.9382303839732888
digits,random,asymmetric,0.1,43,0.0075,0.9354479688369504
digits,random,asymmetric,0.1,43,0.015,0.9304396215915416
digits,random,asymmetric,0.1,43,0.0225,0.9404563160823596
digits,random,asymmetric,0.1,43,0.03,0.9365609348914858
digits,random,asymmetric,0.1,43,0.0375,0.9404563160823596
digits,random,asymmetric,0.1,43,0.045,0.9337785197551476
digits,random,asymmetric,0.1,43,0.0525,0.9421257651641624
digits,random,asymmetric,0.1,43,0.06,0.9365609348914858
digits,random,asymmetric,0.1,43,0.0675,0.936004451864218
digits,random,asymmetric,0.1,43,0.075,0.9410127991096272
digits,random,asymmetric,0.1,43,0.0825,0.932665553700612
digits,random,asymmetric,0.1,43,0.09,0.9304396215915416
digits,random,asymmetric,0.1,43,0.0975,0.9265442404006676
digits,random,asymmetric,0.1,43,0.105,0.9365609348914858
digits,random,asymmetric,0.1,43,0.1125,0.9315525876460768
digits,random,asymmetric,0.1,43,0.12,0.9315525876460768
digits,random,asymmetric,0.1,43,0.1275,0.9276572064552032
digits,random,asymmetric,0.1,43,0.135,0.9354479688369504
digits,random,asymmetric,0.1,43,0.1425,0.9354479688369504
digits,random,asymmetric,0.1,43,0.15,0.9387868670005564
spirals,aum,asymmetric,0.1,43,0.0,0.962
spirals,aum,asymmetric,0.1,43,0.0075,0.9673333333333334
spirals,aum,asymmetric,0.1,43,0.015,0.9613333333333334
spirals,aum,asymmetric,0.1,43,0.0225,0.9626666666666668
spirals,aum,asymmetric,0.1,43,0.03,0.9673333333333334
spirals,aum,asymmetric,0.1,43,0.0375,0.966
spirals,aum,asymmetric,0.1,43,0.045,0.972
spirals,aum,asymmetric,0.1,43,0.0525,0.9713333333333334
spirals,aum,asymmetric,0.1,43,0.06,0.98
spirals,aum,asymmetric,0.1,43,0.0675,0.978
spirals,aum,asymmetric,0.1,43,0.075,0.984
spirals,aum,asymmetric,0.1,43,0.0825,0.988
spirals,aum,asymmetric,0.1,43,0.09,0.9826666666666668
spirals,aum,asymmetric,0.1,43,0.0975,0.982
spirals,aum,asymmetric,0.1,43,0.105,0.9833333333333332
spirals,aum,asymmetric,0.1,43,0.1125,0.976
spirals,aum,asymmetric,0.1,43,0.12,0.9826666666666668
spirals,aum,asymmetric,0.1,43,0.1275,0.9786666666666668
spirals,aum,asymmetric,0.1,43,0.135,0.9793333333333332
spirals,aum,asymmetric,0.1,43,0.1425,0.9686666666666668
spirals,aum,asymmetric,0.1,43,0.15,0.978
spirals,cross_val,asymmetric,0.1,43,0.0,0.962
spirals,cross_val,asymmetric,0.1,43,0.0075,0.9626666666666668
spirals,cross_val,asymmetric,0.1,43,0.015,0.968
spirals,cross_val,asymmetric,0.1,43,0.0225,0.96
spirals,cross_val,asymmetric,0.1,43,0.03,0.9673333333333334
spirals,cross_val,asymmetric,0.1,43,0.0375,0.9613333333333334
spirals,cross_val,asymmetric,0.1,43,0.045,0.9626666666666668
spirals,cross_val,asymmetric,0.1,43,0.0525,0.9733333333333334
spirals,cross_val,asymmetric,0.1,43,0.06,0.9733333333333334
spirals,cross_val,asymmetric,0.1,43,0.0675,0.9806666666666668
spirals,cross_val,asymmetric,0.1,43,0.075,0.9866666666666668
spirals,cross_val,asymmetric,0.1,43,0.0825,0.986
spirals,cross_val,asymmetric,0.1,43,0.09,0.984
spirals,cross_val,asymmetric,0.1,43,0.0975,0.984
spirals,cross_val,asymmetric,0.1,43,0.105,0.98
spirals,cross_val,asymmetric,0.1,43,0.1125,0.9853333333333332
spirals,cross_val,asymmetric,0.1,43,0.12,0.988
spirals,cross_val,asymmetric,0.1,43,0.1275,0.984
spirals,cross_val,asymmetric,0.1,43,0.135,0.9846666666666668
spirals,cross_val,asymmetric,0.1,43,0.1425,0.984
spirals,cross_val,asymmetric,0.1,43,0.15,0.9773333333333334
spirals,random,asymmetric,0.1,43,0.0,0.962
spirals,random,asymmetric,0.1,43,0.0075,0.9606666666666668
spirals,random,asymmetric,0.1,43,0.015,0.9653333333333334
spirals,random,asymmetric,0.1,43,0.0225,0.956
spirals,random,asymmetric,0.1,43,0.03,0.9626666666666668
spirals,random,asymmetric,0.1,43,0.0375,0.96
spirals,random,asymmetric,0.1,43,0.045,0.96
spirals,random,asymmetric,0.1,43,0.0525,0.958
spirals,random,asymmetric,0.1,43,0.06,0.96
spirals,random,asymmetric,0.1,43,0.0675,0.9633333333333334
spirals,random,asymmetric,0.1,43,0.075,0.9606666666666668
spirals,random,asymmetric,0.1,43,0.0825,0.9666666666666668
spirals,random,asymmetric,0.1,43,0.09,0.9506666666666668
spirals,random,asymmetric,0.1,43,0.0975,0.9493333333333334
spirals,random,asymmetric,0.1,43,0.105,0.9486666666666668
spirals,random,asymmetric,0.1,43,0.1125,0.944
spirals,random,asymmetric,0.1,43,0.12,0.9533333333333334
spirals,random,asymmetric,0.1,43,0.1275,0.956
spirals,random,asymmetric,0.1,43,0.135,0.9613333333333334
spirals,random,asymmetric,0.1,43,0.1425,0.954
spirals,random,asymmetric,0.1,43,0.15,0.9413333333333334
satelite,aum,asymmetric,0.1,43,0.0,0.9014763014763014
satelite,aum,asymmetric,0.1,43,0.0075,0.9002331002331002
satelite,aum,asymmetric,0.1,43,0.015,0.9017871017871018
satelite,aum,asymmetric,0.1,43,0.0225,0.9011655011655012
satelite,aum,asymmetric,0.1,43,0.03,0.8991452991452992
satelite,aum,asymmetric,0.1,43,0.0375,0.9016317016317016
satelite,aum,asymmetric,0.1,43,0.045,0.9064491064491064
satelite,aum,asymmetric,0.1,43,0.0525,0.905982905982906
satelite,aum,asymmetric,0.1,43,0.06,0.9087801087801088
satelite,aum,asymmetric,0.1,43,0.0675,0.9066045066045066
satelite,aum,asymmetric,0.1,43,0.075,0.901010101010101
satelite,aum,asymmetric,0.1,43,0.0825,0.9083139083139083
satelite,aum,asymmetric,0.1,43,0.09,0.908003108003108
satelite,aum,asymmetric,0.1,43,0.0975,0.9114219114219114
satelite,aum,asymmetric,0.1,43,0.105,0.9111111111111112
satelite,aum,asymmetric,0.1,43,0.1125,0.9126651126651126
satelite,aum,asymmetric,0.1,43,0.12,0.912043512043512
satelite,aum,asymmetric,0.1,43,0.1275,0.9114219114219114
satelite,aum,asymmetric,0.1,43,0.135,0.90986790986791
satelite,aum,asymmetric,0.1,43,0.1425,0.9083139083139083
satelite,aum,asymmetric,0.1,43,0.15,0.9069153069153068
satelite,cross_val,asymmetric,0.1,43,0.0,0.9014763014763014
satelite,cross_val,asymmetric,0.1,43,0.0075,0.8996114996114997
satelite,cross_val,asymmetric,0.1,43,0.015,0.8986790986790987
satelite,cross_val,asymmetric,0.1,43,0.0225,0.9014763014763014
satelite,cross_val,asymmetric,0.1,43,0.03,0.9003885003885004
satelite,cross_val,asymmetric,0.1,43,0.0375,0.9016317016317016
satelite,cross_val,asymmetric,0.1,43,0.045,0.9011655011655012
satelite,cross_val,asymmetric,0.1,43,0.0525,0.9048951048951048
satelite,cross_val,asymmetric,0.1,43,0.06,0.9047397047397048
satelite,cross_val,asymmetric,0.1,43,0.0675,0.9042735042735044
satelite,cross_val,asymmetric,0.1,43,0.075,0.9047397047397048
satelite,cross_val,asymmetric,0.1,43,0.0825,0.903962703962704
satelite,cross_val,asymmetric,0.1,43,0.09,0.9050505050505052
satelite,cross_val,asymmetric,0.1,43,0.0975,0.9090909090909092
satelite,cross_val,asymmetric,0.1,43,0.105,0.90986790986791
satelite,cross_val,asymmetric,0.1,43,0.1125,0.91002331002331
satelite,cross_val,asymmetric,0.1,43,0.12,0.9126651126651126
satelite,cross_val,asymmetric,0.1,43,0.1275,0.9101787101787102
satelite,cross_val,asymmetric,0.1,43,0.135,0.9111111111111112
satelite,cross_val,asymmetric,0.1,43,0.1425,0.9095571095571096
satelite,cross_val,asymmetric,0.1,43,0.15,0.9121989121989122
satelite,random,asymmetric,0.1,43,0.0,0.9014763014763014
satelite,random,asymmetric,0.1,43,0.0075,0.9033411033411032
satelite,random,asymmetric,0.1,43,0.015,0.8997668997668997
satelite,random,asymmetric,0.1,43,0.0225,0.8988344988344988
satelite,random,asymmetric,0.1,43,0.03,0.8968142968142968
satelite,random,asymmetric,0.1,43,0.0375,0.8958818958818959
satelite,random,asymmetric,0.1,43,0.045,0.9022533022533022
satelite,random,asymmetric,0.1,43,0.0525,0.9014763014763014
satelite,random,asymmetric,0.1,43,0.06,0.8996114996114997
satelite,random,asymmetric,0.1,43,0.0675,0.8957264957264958
satelite,random,asymmetric,0.1,43,0.075,0.9005439005439005
satelite,random,asymmetric,0.1,43,0.0825,0.9002331002331002
satelite,random,asymmetric,0.1,43,0.09,0.8974358974358975
satelite,random,asymmetric,0.1,43,0.0975,0.9005439005439005
satelite,random,asymmetric,0.1,43,0.105,0.8968142968142968
satelite,random,asymmetric,0.1,43,0.1125,0.8963480963480963
satelite,random,asymmetric,0.1,43,0.12,0.8963480963480963
satelite,random,asymmetric,0.1,43,0.1275,0.8979020979020979
satelite,random,asymmetric,0.1,43,0.135,0.8955710955710956
satelite,random,asymmetric,0.1,43,0.1425,0.898057498057498
satelite,random,asymmetric,0.1,43,0.15,0.8974358974358975
digits,aum,asymmetric,0.1,44,0.0,0.9410127991096272
digits,aum,asymmetric,0.1,44,0.0075,0.9365609348914858
digits,aum,asymmetric,0.1,44,0.015,0.9493600445186422
digits,aum,asymmetric,0.1,44,0.0225,0.9510294936004452
digits,aum,asymmetric,0.1,44,0.03,0.9521424596549806
digits,aum,asymmetric,0.1,44,0.0375,0.9493600445186422
digits,aum,asymmetric,0.1,44,0.045,0.9460211463550362
digits,aum,asymmetric,0.1,44,0.0525,0.9565943238731218
digits,aum,asymmetric,0.1,44,0.06,0.9538119087367836
digits,aum,asymmetric,0.1,44,0.0675,0.9526989426822482
digits,aum,asymmetric,0.1,44,0.075,0.9560378408458542
digits,aum,asymmetric,0.1,44,0.0825,0.9571508069003896
digits,aum,asymmetric,0.1,44,0.09,0.9504730105731776
digits,aum,asymmetric,0.1,44,0.0975,0.9565943238731218
digits,aum,asymmetric,0.1,44,0.105,0.9582637729549248
digits,aum,asymmetric,0.1,44,0.1125,0.9532554257095158
digits,aum,asymmetric,0.1,44,0.12,0.9510294936004452
digits,aum,asymmetric,0.1,44,0.1275,0.9532554257095158
digits,aum,asymmetric,0.1,44,0.135,0.9549248747913188
digits,aum,asymmetric,0.1,44,0.1425,0.9504730105731776
digits,aum,asymmetric,0.1,44,0.15,0.9521424596549806
digits,cross_val,asymmetric,0.1,44,0.0,0.9410127991096272
digits,cross_val,asymmetric,0.1,44,0.0075,0.9460211463550362
digits,cross_val,asymmetric,0.1,44,0.015,0.9382303839732888
digits,cross_val,asymmetric,0.1,44,0.0225,0.9471341124095716
digits,cross_val,asymmetric,0.1,44,0.03,0.9471341124095716
digits,cross_val,asymmetric,0.1,44,0.0375,0.9488035614913743
digits,cross_val,asymmetric,0.1,44,0.045,0.9521424596549806
digits,cross_val,asymmetric,0.1,44,0.0525,0.9515859766277128
digits,cross_val,asymmetric,0.1,44,0.06,0.9554813578185866
digits,cross_val,asymmetric,0.1,44,0.0675,0.9627156371730662
digits,cross_val,asymmetric,0.1,44,0.075,0.9510294936004452
digits,cross_val,asymmetric,0.1,44,0.0825,0.9565943238731218
digits,cross_val,asymmetric,0.1,44,0.09,0.9560378408458542
digits,cross_val,asymmetric,0.1,44,0.0975,0.9654980523094046
digits,cross_val,asymmetric,0.1,44,0.105,0.9565943238731218
digits,cross_val,asymmetric,0.1,44,0.1125,0.9560378408458542
digits,cross_val,asymmetric,0.1,44,0.12,0.9488035614913743
digits,cross_val,asymmetric,0.1,44,0.1275,0.9499165275459098
digits,cross_val,asymmetric,0.1,44,0.135,0.9499165275459098
digits,cross_val,asymmetric,0.1,44,0.1425,0.9421257651641624
digits,cross_val,asymmetric,0.1,44,0.15,0.9460211463550362
digits,random,asymmetric,0.1,44,0.0,0.9410127991096272
digits,random,asymmetric,0.1,44,0.0075,0.9410127991096272
digits,random,asymmetric,0.1,44,0.015,0.9482470784641068
digits,random,asymmetric,0.1,44,0.0225,0.9426822481914302
digits,random,asymmetric,0.1,44,0.03,0.9465776293823038
digits,random,asymmetric,0.1,44,0.0375,0.9437952142459656
digits,random,asymmetric,0.1,44,0.045,0.9382303839732888
digits,random,asymmetric,0.1,44,0.0525,0.9398998330550918
digits,random,asymmetric,0.1,44,0.06,0.9449081803005008
digits,random,asymmetric,0.1,44,0.0675,0.9449081803005008
digits,random,asymmetric,0.1,44,0.075,0.9365609348914858
digits,random,asymmetric,0.1,44,0.0825,0.9371174179187536
digits,random,asymmetric,0.1,44,0.09,0.9387868670005564
digits,random,asymmetric,0.1,44,0.0975,0.936004451864218
digits,random,asymmetric,0.1,44,0.105,0.9371174179187536
digits,random,asymmetric,0.1,44,0.1125,0.9343350027824152
digits,random,asymmetric,0.1,44,0.12,0.9371174179187536
digits,random,asymmetric,0.1,44,0.1275,0.9443516972732332
digits,random,asymmetric,0.1,44,0.135,0.9432387312186978
digits,random,asymmetric,0.1,44,0.1425,0.9382303839732888
digits,random,asymmetric,0.1,44,0.15,0.9348914858096828
spirals,aum,asymmetric,0.1,44,0.0,0.9686666666666668
spirals,aum,asymmetric,0.1,44,0.0075,0.9533333333333334
spirals,aum,asymmetric,0.1,44,0.015,0.9666666666666668
spirals,aum,asymmetric,0.1,44,0.0225,0.966
spirals,aum,asymmetric,0.1,44,0.03,0.9746666666666668
spirals,aum,asymmetric,0.1,44,0.0375,0.968
spirals,aum,asymmetric,0.1,44,0.045,0.976
spirals,aum,asymmetric,0.1,44,0.0525,0.982
spirals,aum,asymmetric,0.1,44,0.06,0.978
spirals,aum,asymmetric,0.1,44,0.0675,0.978
spirals,aum,asymmetric,0.1,44,0.075,0.9846666666666668
spirals,aum,asymmetric,0.1,44,0.0825,0.9886666666666668
spirals,aum,asymmetric,0.1,44,0.09,0.9873333333333332
spirals,aum,asymmetric,0.1,44,0.0975,0.99
spirals,aum,asymmetric,0.1,44,0.105,0.988
spirals,aum,asymmetric,0.1,44,0.1125,0.9806666666666668
spirals,aum,asymmetric,0.1,44,0.12,0.9826666666666668
spirals,aum,asymmetric,0.1,44,0.1275,0.976
spirals,aum,asymmetric,0.1,44,0.135,0.978
spirals,aum,asymmetric,0.1,44,0.1425,0.966
spirals,aum,asymmetric,0.1,44,0.15,0.9626666666666668
spirals,cross_val,asymmetric,0.1,44,0.0,0.9686666666666668
spirals,cross_val,asymmetric,0.1,44,0.0075,0.9666666666666668
spirals,cross_val,asymmetric,0.1,44,0.015,0.9693333333333334
spirals,cross_val,asymmetric,0.1,44,0.0225,0.9693333333333334
spirals,cross_val,asymmetric,0.1,44,0.03,0.97
spirals,cross_val,asymmetric,0.1,44,0.0375,0.9793333333333332
spirals,cross_val,asymmetric,0.1,44,0.045,0.974
spirals,cross_val,asymmetric,0.1,44,0.0525,0.972
spirals,cross_val,asymmetric,0.1,44,0.06,0.978
spirals,cross_val,asymmetric,0.1,44,0.0675,0.978
spirals,cross_val,asymmetric,0.1,44,0.075,0.984
spirals,cross_val,asymmetric,0.1,44,0.0825,0.9833333333333332
spirals,cross_val,asymmetric,0.1,44,0.09,0.984
spirals,cross_val,asymmetric,0.1,44,0.0975,0.9873333333333332
spirals,cross_val,asymmetric,0.1,44,0.105,0.9873333333333332
spirals,cross_val,asymmetric,0.1,44,0.1125,0.9833333333333332
spirals,cross_val,asymmetric,0.1,44,0.12,0.992
spirals,cross_val,asymmetric,0.1,44,0.1275,0.9846666666666668
spirals,cross_val,asymmetric,0.1,44,0.135,0.9826666666666668
spirals,cross_val,asymmetric,0.1,44,0.1425,0.9813333333333332
spirals,cross_val,asymmetric,0.1,44,0.15,0.9786666666666668
spirals,random,asymmetric,0.1,44,0.0,0.9686666666666668
spirals,random,asymmetric,0.1,44,0.0075,0.962
spirals,random,asymmetric,0.1,44,0.015,0.968
spirals,random,asymmetric,0.1,44,0.0225,0.9626666666666668
spirals,random,asymmetric,0.1,44,0.03,0.958
spirals,random,asymmetric,0.1,44,0.0375,0.96
spirals,random,asymmetric,0.1,44,0.045,0.9593333333333334
spirals,random,asymmetric,0.1,44,0.0525,0.9646666666666668
spirals,random,asymmetric,0.1,44,0.06,0.9633333333333334
spirals,random,asymmetric,0.1,44,0.0675,0.96
spirals,random,asymmetric,0.1,44,0.075,0.9653333333333334
spirals,random,asymmetric,0.1,44,0.0825,0.9666666666666668
spirals,random,asymmetric,0.1,44,0.09,0.9693333333333334
spirals,random,asymmetric,0.1,44,0.0975,0.9693333333333334
spirals,random,asymmetric,0.1,44,0.105,0.962
spirals,random,asymmetric,0.1,44,0.1125,0.9593333333333334
spirals,random,asymmetric,0.1,44,0.12,0.9613333333333334
spirals,random,asymmetric,0.1,44,0.1275,0.9586666666666668
spirals,random,asymmetric,0.1,44,0.135,0.9573333333333334
spirals,random,asymmetric,0.1,44,0.1425,0.9593333333333334
spirals,random,asymmetric,0.1,44,0.15,0.9633333333333334
satelite,aum,asymmetric,0.1,44,0.0,0.9016317016317016
satelite,aum,asymmetric,0.1,44,0.0075,0.9002331002331002
satelite,aum,asymmetric,0.1,44,0.015,0.9038073038073038
satelite,aum,asymmetric,0.1,44,0.0225,0.9014763014763014
satelite,aum,asymmetric,0.1,44,0.03,0.9006993006993007
satelite,aum,asymmetric,0.1,44,0.0375,0.9038073038073038
satelite,aum,asymmetric,0.1,44,0.045,0.9052059052059052
satelite,aum,asymmetric,0.1,44,0.0525,0.9062937062937064
satelite,aum,asymmetric,0.1,44,0.06,0.9064491064491064
satelite,aum,asymmetric,0.1,44,0.0675,0.9081585081585082
satelite,aum,asymmetric,0.1,44,0.075,0.908003108003108
satelite,aum,asymmetric,0.1,44,0.0825,0.9097125097125096
satelite,aum,asymmetric,0.1,44,0.09,0.9134421134421136
satelite,aum,asymmetric,0.1,44,0.0975,0.90986790986791
satelite,aum,asymmetric,0.1,44,0.105,0.9106449106449106
satelite,aum,asymmetric,0.1,44,0.1125,0.9123543123543124
satelite,aum,asymmetric,0.1,44,0.12,0.911888111888112
satelite,aum,asymmetric,0.1,44,0.1275,0.9094017094017094
satelite,aum,asymmetric,0.1,44,0.135,0.907847707847708
satelite,aum,asymmetric,0.1,44,0.1425,0.9103341103341104
satelite,aum,asymmetric,0.1,44,0.15,0.9086247086247088
satelite,cross_val,asymmetric,0.1,44,0.0,0.9016317016317016
satelite,cross_val,asymmetric,0.1,44,0.0075,0.9025641025641026
satelite,cross_val,asymmetric,0.1,44,0.015,0.9067599067599068
satelite,cross_val,asymmetric,0.1,44,0.0225,0.898989898989899
satelite,cross_val,asymmetric,0.1,44,0.03,0.8996114996114997
satelite,cross_val,asymmetric,0.1,44,0.0375,0.9005439005439005
satelite,cross_val,asymmetric,0.1,44,0.045,0.9034965034965036
satelite,cross_val,asymmetric,0.1,44,0.0525,0.9031857031857032
satelite,cross_val,asymmetric,0.1,44,0.06,0.9052059052059052
satelite,cross_val,asymmetric,0.1,44,0.0675,0.90986790986791
satelite,cross_val,asymmetric,0.1,44,0.075,0.9038073038073038
satelite,cross_val,asymmetric,0.1,44,0.0825,0.905982905982906
satelite,cross_val,asymmetric,0.1,44,0.09,0.908003108003108
satelite,cross_val,asymmetric,0.1,44,0.0975,0.9094017094017094
satelite,cross_val,asymmetric,0.1,44,0.105,0.9064491064491064
satelite,cross_val,asymmetric,0.1,44,0.1125,0.9092463092463092
satelite,cross_val,asymmetric,0.1,44,0.12,0.9104895104895104
satelite,cross_val,asymmetric,0.1,44,0.1275,0.9104895104895104
satelite,cross_val,asymmetric,0.1,44,0.135,0.905982905982906
satelite,cross_val,asymmetric,0.1,44,0.1425,0.905982905982906
satelite,cross_val,asymmetric,0.1,44,0.15,0.9072261072261072
satelite,random,asymmetric,0.1,44,0.0,0.9016317016317016
satelite,random,asymmetric,0.1,44,0.0075,0.902097902097902
satelite,random,asymmetric,0.1,44,0.015,0.9031857031857032
satelite,random,asymmetric,0.1,44,0.0225,0.9031857031857032
satelite,random,asymmetric,0.1,44,0.03,0.9016317016317016
satelite,random,asymmetric,0.1,44,0.0375,0.9003885003885004
satelite,random,asymmetric,0.1,44,0.045,0.9036519036519036
satelite,random,asymmetric,0.1,44,0.0525,0.9011655011655012
satelite,random,asymmetric,0.1,44,0.06,0.9025641025641026
satelite,random,asymmetric,0.1,44,0.0675,0.901942501942502
satelite,random,asymmetric,0.1,44,0.075,0.8996114996114997
satelite,random,asymmetric,0.1,44,0.0825,0.8972804972804973
satelite,random,asymmetric,0.1,44,0.09,0.898989898989899
satelite,random,asymmetric,0.1,44,0.0975,0.8986790986790987
satelite,random,asymmetric,0.1,44,0.105,0.9005439005439005
satelite,random,asymmetric,0.1,44,0.1125,0.9000777000777
satelite,random,asymmetric,0.1,44,0.12,0.8986790986790987
satelite,random,asymmetric,0.1,44,0.1275,0.8993006993006993
satelite,random,asymmetric,0.1,44,0.135,0.8965034965034965
satelite,random,asymmetric,0.1,44,0.1425,0.898989898989899
satelite,random,asymmetric,0.1,44,0.15,0.8963480963480963
digits,aum,asymmetric,0.1,45,0.0,0.929326655537006
digits,aum,asymmetric,0.1,45,0.0075,0.9371174179187536
digits,aum,asymmetric,0.1,45,0.015,0.9443516972732332
digits,aum,asymmetric,0.1,45,0.0225,0.9471341124095716
digits,aum,asymmetric,0.1,45,0.03,0.9421257651641624
digits,aum,asymmetric,0.1,45,0.0375,0.9526989426822482
digits,aum,asymmetric,0.1,45,0.045,0.9499165275459098
